timestamp,Basilea Temperature [2 m elevation corrected],Basilea Growing Degree Days [2 m elevation corrected],Basilea Temperature [1000 mb],Basilea Temperature [850 mb],Basilea Temperature [700 mb],Basilea Sunshine Duration,Basilea Shortwave Radiation,Basilea Direct Shortwave Radiation,Basilea Diffuse Shortwave Radiation,Basilea Precipitation Total,Basilea Snowfall Amount,Basilea Relative Humidity [2 m],Basilea Cloud Cover Total,Basilea Cloud Cover High [high cld lay],Basilea Cloud Cover Medium [mid cld lay],Basilea Cloud Cover Low [low cld lay],Basilea CAPE [180-0 mb above gnd],Basilea Mean Sea Level Pressure [MSL],Basilea Geopotential Height [1000 mb],Basilea Geopotential Height [850 mb],Basilea Geopotential Height [700 mb],Basilea Geopotential Height [500 mb],Basilea Temperature,Basilea Soil Temperature [0-10 cm down],Basilea Soil Moisture [0-10 cm down],Basilea Vapor Pressure Deficit [2 m],Basilea Wind Speed [10 m],Basilea Wind Direction [10 m],Basilea Wind Speed [80 m],Basilea Wind Direction [80 m],Basilea Wind Gust,Basilea Wind Speed [900 mb],Basilea Wind Direction [900 mb],Basilea Wind Speed [850 mb],Basilea Wind Direction [850 mb],Basilea Wind Speed [700 mb],Basilea Wind Direction [700 mb],Basilea Wind Speed [500 mb],Basilea Wind Direction [500 mb]
2023-07-26T12:00:00,17.38053,0.30752206,17.38,4.97,-4.61,19.999998,259.88,21.086487,238.79352,0.3,0,57,66,0,0,66,86,1016.6,141,1499,3054,5642,19,17.580017,0.232,8.499084,15.328561,260.5377,17.106628,261.52887,21.24,21.434364,262.27817,24.130743,268.2902,38.01198,298.264,75.28477,310.9282
2023-07-26T13:00:00,18.930529,0.37210536,18.11,5.46,-4.18,53.939396,473.47998,224.8592,248.62077,0.1,0,51,10,0,10,10,67,1016.3,138,1499,3057,5646,24.49,19.029999,0.231,10.674613,16.563911,268.75464,18,270,21.96,23.78453,267.39743,26.67889,266.90594,39.299404,294.92178,75.05719,308.57397
2023-07-26T14:00:00,19.860529,0.41085538,18.75,6.06,-4.35,0,720.01,533.8734,186.13663,0,0,46,100,0,0,100,88,1015.9,135,1498,3056,5636,27.24,21.950012,0.231,12.464132,16.454008,259.9194,17.414476,262.875,23.759998,22.682856,269.09064,24.50381,272.52612,40.93882,304.24905,89.54163,311.25095
2023-07-26T15:00:00,19.97053,0.41543874,19.67,7,-4.27,40.606064,543.79,332.67792,211.11205,0,0,44,32,0,10,32,79,1015.9,135,1502,3062,5643,22.97,22.730011,0.231,13.014124,16.595179,273.7314,17.731598,275.82635,23.4,22.862125,277.23694,23.97989,277.76517,39.38505,306.45093,91.15467,313.71985
2023-07-26T16:00:00,20.40053,0.43335542,20.15,7.44,-4.07,0,318.62,63.59352,255.02647,0,0,43,100,0,0,100,79,1015.9,135,1505,3067,5652,23.17,22.49002,0.231,13.603267,16.199999,270,18.014393,272.29062,22.68,22.7057,272.72632,23.444265,273.52145,37.87535,306.10745,92.447136,316.73572
2023-07-26T17:00:00,20.690529,0.4454387,20.6,7.91,-3.63,19.393942,269.66998,55.779404,213.89058,0,0,43,67,0,0,67,80,1016,135,1508,3072,5661,22.84,22.209991,0.231,13.848593,15.4800005,270,17.283749,271.19348,21.599998,22.68,270,23.759998,270,36.674088,301.34958,91.27401,318.19757
2023-07-26T18:00:00,20.850529,0.45210537,20.95,8.26,-3.31,42.424244,210.93,48.128952,162.80104,0,0,42,29,0,0,29,72,1015.5,131,1505,3071,5665,22.26,21.860016,0.231,14.230961,15.188415,275.44034,17.81909,278.1301,23.039999,22.725668,273.63297,23.0653,272.68378,34.793587,298.4212,88.79675,318.9452
2023-07-26T19:00:00,21.000528,0.45835534,20.98,8.29,-2.94,53.939396,203.81,113.61149,90.19851,0,0,43,10,4,0,10,67,1016,136,1510,3078,5676,22.77,21.580017,0.231,14.115122,14.799459,274.1849,17.015474,276.07245,18.359999,20.892412,271.9749,21.24,270,33.326744,296.28827,87.23893,318.68063
2023-07-26T20:00:00,20.48053,0.43668875,20.82,8.21,-2.81,53.939396,232.29,98.39392,133.89607,0,0,44,10,26,0,10,51,1016,136,1509,3077,5680,20.96,21.279999,0.23,13.430724,12.6462,274.8991,16.299694,276.34018,16.199999,20.16,270,20.523155,268.9949,32.379993,298.55963,89.92941,319.8714
2023-07-26T21:00:00,19.280529,0.3866887,20.51,8.28,-2.76,59.090908,85.44,24.656342,60.78366,0,0,50,1.5,5,0,0,52,1015.9,135,1508,3076,5684,18.39,20.24002,0.23,11.13263,9.007196,267.7094,14.764389,271.3972,15.84,21.26744,267.08917,21.707731,264.28943,31.716797,296.27423,89.11291,321.23175
2023-07-26T22:00:00,18.05053,0.33543873,20.05,8.56,-2.55,13.866667,0.89,0.4980786,0.39192137,0,0,55,0,0,0,0,31,1016.7,141,1513,3083,5695,16.89,18.860016,0.23,9.27773,7.10031,210.46555,12.245293,245.69547,16.56,21.218632,255.25644,21.897945,260.5377,29.62518,295.94232,84.85773,320.16333
2023-07-26T23:00:00,16.48053,0.27002206,19.87,8.71,-2.52,0,0,0,0,0,0,59,0,0,0,0,21,1016.7,141,1513,3083,5700,15.77,17.700012,0.229,7.654598,9.3669195,177.79741,12.229406,222.61406,16.919998,21.746502,250.66519,21.129885,278.82037,26.980793,288.6767,79.98969,317.1886
2023-07-27T00:00:00,15.130529,0.21377206,19.77,9.09,-2.26,0,0,0,0,0,0,62,0,0,0,0,25,1017.1,143,1516,3087,5708,14.72,16.670013,0.228,6.508048,9.565437,160.20113,12.261157,220.23636,16.919998,20.265795,257.692,20.172853,272.0454,25.516865,286.38956,78.91476,315.36966
2023-07-27T01:00:00,14.780529,0.19918871,19.8,9.07,-2.06,0,0,0,0,0,0,61,10,0,0,10,35,1016.5,138,1511,3083,5707,14.16,15.820007,0.227,6.5305967,8.587338,146.97614,10.1887,212.00539,11.879999,18.289274,259.79602,20.633371,263.991,25.068514,282.43958,72.3591,312.5805
2023-07-27T02:00:00,14.490529,0.18710537,19.26,9,-1.66,0,0,0,0,0,0,61,12,19,12,0,55,1016.2,135,1509,3081,5709,13.57,15.170013,0.207,6.4095907,8.913181,136.63657,8.427383,199.98311,12.959999,19.296133,255.96376,22.530937,257.074,28.766228,278.63715,76.14744,313.2759
2023-07-27T03:00:00,13.8005295,0.1583554,18.78,9,-1.11,0,0,0,0,0,0,65,0,0,0,0,57,1016.2,135,1508,3081,5714,13.01,14.600006,0.206,5.5009003,9.449572,130.36453,9.114471,189.09027,11.879999,20.60823,250.61548,20.617662,257.90524,32.32992,277.67896,77.668274,319.88843
2023-07-27T04:00:00,13.190529,0.1329387,18.29,9.05,-0.91,0,0,0,0,0,0,68,0,0,0,0,33,1015.6,130,1502,3076,5715,12.5,14.089996,0.205,4.833682,9.387651,122.47119,7.9526596,185.19443,11.159999,22.206486,250.09625,21.629978,251.56506,33.74796,281.0702,76.42266,320.15985
2023-07-27T05:00:00,12.960529,0.12335539,17.52,9,-0.32,0,0,0,0,0,0,70,0,0,0,0,29,1015.7,131,1502,3077,5722,12.12,13.640015,0.204,4.4640446,9.659814,116.56505,5.937272,165.96376,11.159999,23.688984,253.21736,23.110205,251.84729,35.455887,282.9074,72.33939,312.9834
2023-07-27T06:00:00,12.720529,0.11335536,16.9,9.05,-0.01,0.8863636,0,0,0,0,0,70,18,0,18,10,24,1015.7,130,1501,3078,5724,11.96,13.290009,0.203,4.3945227,9.360001,112.61986,7.24486,153.43495,13.679999,25.068514,257.56042,25.277023,252.59729,36.061146,284.45242,64.35044,310.46222
2023-07-27T07:00:00,12.790529,0.116272055,16.66,8.93,0.13,4.242425,50.73,14.4006195,36.32938,0,0,72,92,0,92,0,26,1016.1,133,1504,3081,5727,13.61,13.350006,0.202,4.120387,9.346143,105.64224,6.8777895,132.8789,13.32,29.301876,259.38034,30.5173,252.84758,39.29116,283.78162,60.753666,301.42957
2023-07-27T08:00:00,14.950529,0.20627205,17.12,9.29,1.05,0,194.02,77.842224,116.17778,0,0,71,100,0,100,11,2,1015.2,128,1500,3080,5726,17.12,14.529999,0.202,4.909522,8.209263,105.25512,8.049845,116.56505,13.679999,34.322937,257.27563,34.04808,250.22392,35.80507,285.15405,60.373833,296.56506
2023-07-27T09:00:00,17.260529,0.30252203,17.6,9.81,1.28,0,257.21,171.62048,85.589516,0,0,65,100,23,100,0,0,1015.4,130,1503,3086,5731,20.59,16.230011,0.202,6.8656178,5.6920996,108.434944,6.489992,93.179825,12.959999,35.757988,253.0245,37.585102,253.30075,30.574575,282.2361,68.96326,301.11765
2023-07-27T10:00:00,20.860529,0.45252204,20.67,9.77,2.04,0,489.5,291.29587,198.20413,0,0,55,100,16,100,5,13,1015.2,129,1507,3092,5738,24.64,18.920013,0.202,11.0480585,4.2136917,250.0169,2.8799999,270,16.199999,27.66384,251.80084,40.165417,255.46555,32.777798,271.88818,65.481415,289.9293
2023-07-27T11:00:00,23.180529,0.5491887,22.7,10.05,2.4,0,566.04,383.49725,182.54272,0,0,47,100,26,100,14,30,1014.5,124,1507,3094,5741,27.55,21.619995,0.201,14.988613,13.797912,262.50415,13.493999,260.78897,20.519999,24.098497,256.17136,29.68636,255.96376,37.44692,268.89832,64.560555,289.5464
2023-07-27T12:00:00,23.990528,0.5829387,23.42,10.66,2.46,0,604.31,447.6917,156.6183,0,0,46,100,94,100,84,34,1013.7,116,1503,3093,5742,28.88,23.76001,0.201,16.035017,17.698677,265.33313,18.751125,266.69812,22.68,24.087738,260.5377,26.200977,257.3004,44.676273,272.30908,62.839336,291.86237
2023-07-27T13:00:00,24.73053,0.6137721,24.1,11.32,2.56,0,617.66,488.46765,129.19232,0,0,45,100,42,100,70,21,1013,110,1501,3094,5744,30.09,25.369995,0.201,17.07203,18.0036,268.85425,19.45333,267.8789,25.199999,24.336637,262.34937,26.124195,258.07068,50.728073,276.5198,67.88077,290.16483
2023-07-27T14:00:00,25.81053,0.65877205,25.06,12.23,3.63,0,691.52997,523.35,168.17996,0,0,44,100,0,100,10,6,1011.8,100,1495,3095,5754,31.95,27.230011,0.201,18.535753,22.319998,270,24.48,270,29.88,30.413074,263.8845,33.55733,260.73978,47.297207,274.36526,71.198135,292.28558
2023-07-27T15:00:00,26.70053,0.6958554,25.89,13,3.86,0,702.20996,518.1051,184.10483,0,0,40,100,0,100,0,0,1011.4,96,1495,3097,5755,33.24,28.49002,0.201,20.93134,23.828083,265.6677,25.651104,265.1696,30.599998,32.136932,260.32666,34.322937,257.27563,48.305775,272.99036,70.93097,289.2626
2023-07-27T16:00:00,27.240528,0.71835536,26.52,13.64,4.16,60,744.93,493.6148,251.31517,0,0,38,0,0,0,0,0,1010.7,90,1491,3097,5756,33.44,29.480011,0.201,22.326073,23.219301,262.875,25.40743,262.67358,29.88,31.278593,258.04343,33.626774,254.47589,48.63332,272.1211,71.27091,289.16714
2023-07-27T17:00:00,27.440529,0.7266887,26.94,14.06,4.43,60,658.6,414.7773,243.82266,0,0,37,0,0,0,0,0,1010.1,84,1488,3096,5755,32.7,29.850006,0.201,22.953506,22.42427,264.47247,24.967499,264.2072,28.44,30.718357,259.87534,32.409996,257.81635,48.965294,270.84253,72.5496,286.72647
2023-07-27T18:00:00,27.420528,0.72585535,27.2,14.45,4.38,60,533.11,314.15686,218.95311,0,0,38,0,0,0,0,0,1009.9,83,1488,3098,5757,31.33,29.619995,0.201,22.562733,21.67487,265.23636,24.187069,265.73212,28.8,31.072817,259.992,33.971867,257.1419,48.63332,267.8789,72.91044,283.4187
2023-07-27T19:00:00,27.020529,0.7091887,27.16,15.2,4.39,60,384.47998,204.3929,180.08708,0,0,41,0,0,0,0,30,1010.1,84,1490,3101,5761,29.34,28.830017,0.202,20.97333,20.240196,264.89783,24.251284,264.03552,28.8,31.983318,258.31064,44.285854,252.00693,47.32597,265.20016,73.72181,282.4074
2023-07-27T20:00:00,26.160528,0.67335534,26.83,15.84,4.38,60,226.95,97.26965,129.68034,0,0,44,0,0,0,0,23,1009.8,82,1488,3099,5759,26.82,27.51001,0.201,18.923603,16.65754,263.79657,23.219301,262.875,25.199999,36.939926,257.04724,55.32768,251.80084,46.220413,265.53284,73.00281,281.0883
2023-07-27T21:00:00,24.530529,0.6054387,26.2,15.38,4.47,60,74.76,21.533775,53.226227,0,0,49,0,0,0,0,20,1009.8,82,1487,3098,5756,23.87,25.74002,0.201,15.642327,12.0694,252.64598,20.780453,255.96376,23.4,47.867817,254.29138,45.92787,256.39948,45.206886,264.51642,71.25909,279.89062
2023-07-27T22:00:00,22.90053,0.5375221,25.64,15.42,4.41,12.633333,0,0,0,0,0,54,0,0,0,0,16,1010.6,88,1493,3105,5762,22.14,23.940002,0.201,12.790527,10.587918,215.31122,19.734436,231.66666,21.599998,42.437263,255.25644,40.070118,261.21472,47.070602,263.8534,69.13875,278.38324
2023-07-27T23:00:00,21.40053,0.47502208,25.46,15.56,4.27,0,0,0,0,0,0,56,0,0,0,0,43,1010.2,85,1490,3102,5757,20.76,22.459991,0.201,11.166484,11.841756,199.53665,21.650938,222.97864,24.119999,39.89508,259.60266,42.86873,262.27817,48.58266,263.19095,66.35435,276.85513
2023-07-28T00:00:00,20.000528,0.41668868,25.58,15.65,3.83,0,0,0,0,0,0,57,0,0,0,0,69,1010.3,86,1490,3102,5755,19.55,21.230011,0.199,10.011559,9.793058,197.10272,18.947083,231.17018,22.68,42.63227,265.156,46.752895,263.3675,52.085667,261.25385,62.187332,275.31454
2023-07-28T01:00:00,18.670528,0.361272,25.32,15.66,3.07,0,0,0,0,0,0,59,0,0,0,0,102,1010,83,1486,3097,5747,18.45,20.140015,0.199,8.787944,8.647496,182.38594,15.683774,238.13402,24.84,45.00144,270.45837,48.316505,262.29254,58.740704,258.69006,58.813457,273.86075
2023-07-28T02:00:00,17.690529,0.3204387,24.65,15.3,2.84,0,0,0,0,0,0,63,0,0,0,0,136,1010.2,84,1485,3094,5745,17.61,19.230011,0.19,7.457548,7.5685663,177.27368,12.904882,239.85861,21.24,42.846046,270.96286,47.76211,260.89267,56.41442,259.33542,57.601124,270.3581
2023-07-28T03:00:00,17.330528,0.30543867,24.59,15.01,2.95,0,0,0,0,0,0,66,0,0,0,0,255,1010.5,87,1487,3095,5745,17.06,18.480011,0.189,6.6990194,8.669949,175.23636,13.479583,235.88553,21.599998,43.92,270,44.456722,264.8896,56.06068,259.26733,56.521145,269.63507
2023-07-28T04:00:00,16.80053,0.28335539,24.27,14.66,3.03,0,0,0,0,0,0,68,0,0,0,0,230,1010,83,1480,3087,5736,16.45,17.850006,0.189,6.096964,10.105681,184.08562,20.746122,231.3402,24.119999,46.452553,268.6678,49.15022,264.95755,51.675987,261.58765,55.081177,269.62555
2023-07-28T05:00:00,17.590528,0.31627202,23.06,14.22,3.04,0,0,0,0,0,0,66,0,0,0,0,141,1010.3,86,1483,3088,5734,16.41,17.410004,0.189,6.8098354,9.83268,203.7495,20.08916,233.74615,23.4,48.96,270,42.853607,268.55588,49.426308,259.50854,53.683468,272.30597
2023-07-28T06:00:00,17.500528,0.31252202,22.41,13.76,2.91,0,0,0,0,0,0,73,0,0,0,0,173,1010.4,87,1481,3084,5729,16.01,17.089996,0.189,5.377205,7.0911775,203.9625,15.629971,241.07358,21.96,49.45121,265.82523,48.26954,262.71597,49.50883,264.99417,52.279385,273.15796
2023-07-28T07:00:00,17.760529,0.32335535,22.13,13.66,2.87,59.289394,49.84,14.135376,35.704624,0,0,75,0.90000004,3,0,0,113,1011.6,98,1490,3093,5738,17.84,17.179993,0.19,5.061145,5.04,180,10.495713,239.03624,19.44,45.32284,263.15723,47.42855,263.89996,51.884975,267.61407,52.279385,273.15796
2023-07-28T08:00:00,20.06053,0.41918874,22.58,13.64,2.48,59.090908,200.25,73.84814,126.40186,0,0,70,1.5,5,0,0,138,1011.4,96,1489,3091,5736,21.29,18.420013,0.19,7.010788,2.52,270,5.0528407,274.08563,19.08,44.33996,259.23746,50.100826,262.5686,52.57972,268.43063,53.37842,273.47992
2023-07-28T09:00:00,23.490528,0.56210536,24.07,13.53,2.31,41.81818,347.99,180.87518,167.1148,0,0,58,30.000002,100,2,10,330,1011,93,1489,3090,5734,25.17,20.630005,0.19,12.102076,10.829959,285.42218,9.793058,287.10272,26.64,45.258457,258.0644,47.27528,253.63509,54.749596,268.11597,55.084705,269.2511
2023-07-28T10:00:00,24.97053,0.6237721,24.9,13.05,2.28,0,453.9,285.5039,168.39607,0,0,56,100,99,100,10,648,1012,102,1498,3099,5743,27.87,23.080017,0.19,13.854618,20.240196,275.10217,21.986542,272.81555,33.839996,35.377213,257.66092,52.862415,253.78662,55.916008,266.30862,58.0047,263.22784
2023-07-28T11:00:00,25.06053,0.62752205,24.51,12.64,2.39,0,497.50998,363.06494,134.44504,0,0,58,100,18,100,10,698,1012.2,104,1498,3099,5743,29.88,24.869995,0.19,13.295986,24.48,270,28.449112,268.5498,36.36,37.641953,260.08725,58.351105,254.24884,56.109207,261.14203,59.590603,258.147
2023-07-28T12:00:00,25.88053,0.66168875,25.05,13.11,1.57,0,680.85,468.63898,212.21098,0,0,53,100,42,100,0,573,1012.5,106,1502,3101,5745,31.92,26.820007,0.19,15.621426,28.639803,255.43973,32.83705,254.74487,38.88,44.208233,253.92644,57.628117,255.52971,56.48215,258.97656,62.2748,259.33966
2023-07-28T13:00:00,26.45053,0.6854387,25.62,12.91,2.32,7.2727275,464.58,214.20248,250.3775,0,0,48,87,45,87,0,412,1012.6,107,1505,3105,5748,32.86,27.230011,0.19,17.875298,23.441502,259.38034,27.047956,260.0362,34.2,39.12092,255.06857,46.929974,253.51126,54.479076,273.78888,65.66227,266.22772
2023-07-28T14:00:00,24.330528,0.5971053,23.96,13.19,2.8,0,416.52,133.45096,283.06903,0,0,55,100,0,100,92,247,1012.5,105,1499,3104,5750,27.95,26.350006,0.19,13.637808,25.516865,286.38956,29.522196,285.56152,32.039997,47.051323,260.7539,54.919765,255.96376,60.13724,268.6279,63.445843,260.85837
2023-07-28T15:00:00,23.420528,0.55918866,23.56,13.89,3,0,248.31,0,252.72385,0,0,62,100,0,100,100,422,1012.8,108,1502,3108,5751,25.25,25.660004,0.19,10.903379,16.1198,299.42746,18.678415,297.55283,26.64,40.89606,260.37186,47.762108,256.4875,55.869637,260.3556,71.7927,266.2624
2023-07-28T16:00:00,23.15053,0.54793876,23.47,13.98,2.8,0,118.369995,1.2316284,117.13837,0,0,63,100,0,100,100,437,1013.1,111,1504,3110,5753,24.37,24.589996,0.19,10.4447975,14.113652,322.2532,17.057314,315.8551,26.64,36.721764,270.5617,47.873234,257.84506,53.36021,254.74487,72.07286,272.57657
2023-07-28T17:00:00,23.760529,0.5733554,23.71,13.65,2.57,0,210.04,10.428894,199.6111,0,0,61,100,0,100,100,451,1012.4,105,1498,3103,5749,26.6,24.470001,0.19,11.42185,15.408671,322.59467,17.208603,322.65067,30.960001,31.1374,280.66034,41.64968,247.6468,62.613094,251.56506,61.019733,274.3987
2023-07-28T18:00:00,23.48053,0.5616887,23.67,12.96,2.42,0,204.7,43.826874,160.87312,0.1,0,61,100,0,100,100,370,1012.8,109,1500,3103,5752,24.97,24.399994,0.191,11.230871,16.87398,303.69006,20.3774,302.00537,32.760002,32.023815,278.40338,46.13762,249.44395,60.15879,255.79745,48.673275,277.65067
2023-07-28T19:00:00,21.80053,0.49168873,21.97,13.24,3.04,0,164.65,61.30488,103.345116,0,0,70,100,7,100,100,310,1014.3,121,1510,3112,5762,22.72,23.940002,0.191,7.802017,21.96,270,27.362366,269.24615,29.16,50.412853,263.02722,55.794193,250.3959,54.13423,283.85144,54.12106,277.64502
2023-07-28T20:00:00,21.750528,0.48960534,22.04,13.45,2.87,0,84.549995,33.490425,51.05957,0,0,72,100,9,100,91,420,1013.7,116,1505,3111,5756,22.85,23.02002,0.191,7.2596817,13.493999,279.21103,17.81909,278.1301,23.4,43.2015,270.47748,44.373558,266.2787,57.963352,263.5812,58.80796,277.38605
2023-07-28T21:00:00,21.250528,0.46877202,21.94,13.97,2.33,0,46.28,19.02296,27.257038,0,0,73,100,24,100,100,419,1013.6,115,1504,3108,5753,21.27,22.230011,0.19,6.7894726,9.826088,261.57303,14.869351,263.04706,23.4,43.223995,271.90915,50.607857,261.40878,55.45987,263.29016,55.94034,274.05936
2023-07-28T22:00:00,20.520529,0.43835536,21.34,13.65,2.02,0,0,0,0,0,0,77,100,5,69,100,247,1014.4,122,1510,3115,5762,20.49,21.369995,0.19,5.529812,7.42159,194.03624,9.885262,213.11134,16.56,36.04497,272.8624,42.021423,260.1342,60.665073,260.0905,64.5214,272.8784
2023-07-28T23:00:00,19.63053,0.40127206,21.07,13.82,2.42,0,0,0,0,0,0,80,5,0,0,5,150,1015,127,1516,3120,5767,19.13,20.49002,0.192,4.550974,9.605998,167.00539,12.682018,186.5198,16.199999,33.31508,263.79657,45.247,254.30508,58.12077,265.7374,63.84293,273.55618
2023-07-29T00:00:00,19.30053,0.38752207,21.7,14.25,2.75,0,0,0,0,0,0,80,86,0,0,86,151,1014.3,121,1511,3116,5763,18.7,19.800018,0.2,4.458599,8.714677,141.70984,12.324414,173.29016,15.119999,24.490585,245.69547,45.89541,253.12857,58.68993,271.0544,61.20953,271.011
2023-07-29T01:00:00,17.97053,0.3321054,21.41,13.78,2.86,0,0,0,0,0,0,86,30.000002,100,0,0,140,1013.5,114,1503,3109,5756,17.75,19.080017,0.209,2.871931,9.178235,131.82016,16.904673,153.43495,15.4800005,24.933735,252.34988,45.664692,255.85422,57.26829,271.80115,62.938255,275.58014
2023-07-29T02:00:00,17.500528,0.31252202,21.45,13.24,2.75,0,0,0,0,0,0,86,30.000002,100,0,0,114,1013.1,110,1499,3104,5752,17.25,18.410004,0.203,2.7881813,7.7043357,142.59465,14.154915,172.69424,15.4800005,28.467329,260.5377,45.685966,257.71603,52.79741,261.37265,63.589695,277.809
2023-07-29T03:00:00,18.05053,0.33543873,21.55,12.93,2.98,0,0,0,0,0,0,84,100,37,10,100,139,1013.9,117,1506,3111,5759,17.8,18.170013,0.204,3.29875,6.1305785,130.23636,6.792466,212.00539,19.8,31.845251,264.16052,51.49007,260.34012,59.39127,257.39587,62.827995,277.57294
2023-07-29T04:00:00,18.22053,0.34252205,21.66,13.26,2.66,0,0,0,0,0,0,85,100,76,100,0,160,1013.1,110,1498,3103,5750,16.78,17.820007,0.205,3.1257572,3.8939953,123.69006,6.3690495,222.7094,12.24,31.32207,269.34146,45.14377,265.4261,65.48835,255.35263,62.02247,277.00128
2023-07-29T05:00:00,17.72053,0.32168874,20.97,13.64,2.4,0,0,0,0,0,0,87,100,100,100,100,246,1013.2,111,1498,3101,5751,17.4,17.630005,0.206,2.6251755,3.8268526,138.81407,3.096837,234.46233,11.879999,30.24214,270.68207,45.551025,250.13297,65.3457,251.36542,61.199997,270
2023-07-29T06:00:00,17.95053,0.33127204,20.53,13.79,1.95,0,0,0,0,0,0,86,100,4,100,99,188,1013.1,111,1498,3100,5750,17.2,17.589996,0.208,2.8683224,6.989936,124.508514,6.6087217,150.64224,11.5199995,29.533169,260.88214,45.94057,254.548,69.3792,253.7279,65.88393,270.62616
2023-07-29T07:00:00,18.110529,0.3379387,20.99,13.49,2.6,0,29.369999,12.019955,17.350044,0,0,87,100,3,100,0,253,1013.1,110,1498,3101,5750,18.31,17.720001,0.21,2.6903515,9.6932955,105.06849,11.91812,115.01689,13.679999,27.438046,250.85187,41.343613,253.30075,65.83965,256.7236,59.079494,272.09528
2023-07-29T08:00:00,19.62053,0.4008554,20.78,12.69,2.89,3.0303025,177.11,77.13432,99.97568,0,0,80,94,33,94,0,272,1012.8,108,1498,3101,5748,21.42,18.820007,0.21,4.548149,11.177405,104.93142,13.358861,104.03624,11.5199995,22.427162,251.27422,39.12092,255.06857,67.827286,262.98816,70.79562,248.52322
2023-07-29T09:00:00,21.530529,0.4804387,21.71,13.09,3,54.181816,347.99,179.13611,168.85388,0,0,76,9.6,32,0,0,344,1012.3,104,1495,3099,5743,24.96,20.709991,0.209,6.1394672,8.825508,101.76829,9.605998,102.99461,23.039999,27.44513,265.48602,43.850594,257.6753,72.3591,264.28943,74.15126,257.38068
2023-07-29T10:00:00,23.250528,0.55210537,23.26,12.11,2.77,0,471.69998,286.6499,185.0501,0,0,66,100,30,100,0,550,1012.8,108,1500,3103,5747,26.07,23.040009,0.209,9.65608,2.8116899,320.19443,3.396233,327.99463,27.72,27.77838,266.28473,41.312252,257.41705,73.757835,264.679,82.33382,259.67276
2023-07-29T11:00:00,23.20053,0.55002207,23.45,12.74,2.59,0,194.91,7.2696533,187.64035,0.2,0,61,100,100,100,71,289,1013.5,115,1505,3108,5751,24.43,23.309998,0.209,11.042692,14.345898,287.52557,18.430452,282.4074,31.319998,23.759998,270,48.096054,239.40399,80.283226,269.48615,90.67427,259.93933
2023-07-29T12:00:00,22.780529,0.532522,22.9,12.36,2.77,0,174.44,5.4725494,168.96745,1,0,68,100,87,100,100,537,1013.5,115,1504,3105,5749,24.28,23.320007,0.211,8.833315,15.986595,277.76517,20.316889,277.125,23.759998,29.784426,262.3596,48.305775,244.3898,66.97258,255.36618,92.990166,256.34033
2023-07-29T13:00:00,21.420528,0.47585535,21.49,12.25,2.36,0,165.54,3.6480255,161.89197,1.2,0,76,100,100,100,100,497,1013.6,116,1501,3102,5748,23.29,23,0.211,6.098274,15.158522,265.91437,18.416384,265.5154,25.199999,46.90511,252.1213,49.93759,248.4287,67.75751,253.00919,97.44302,256.32312
2023-07-29T14:00:00,22.47053,0.5196054,22.59,12.69,2.52,0,167.31999,3.419464,163.90053,0.1,0,67,100,100,100,100,354,1013.7,117,1505,3108,5756,24.32,22.589996,0.211,8.939625,9.72,270,11.159999,270,24.84,36.885506,251.21138,57.731476,250.32214,48.885822,260.67642,83.453255,258.3023
2023-07-29T15:00:00,23.32053,0.55502206,23.57,12.29,3.07,0,243.86,0,250.14357,0.1,0,63,100,100,100,60,436,1013.9,118,1508,3111,5759,24.72,23.149994,0.212,10.552589,9.983106,244.359,11.592895,244.23068,25.56,24.57511,238.17256,52.2893,249.44395,52.64623,262.53482,83.14441,264.7831
2023-07-29T16:00:00,23.520529,0.5633554,24.32,12.47,2.97,0,150.41,3.2276154,147.18239,0.2,0,61,100,100,100,100,404,1013.5,115,1509,3112,5760,23.35,23.190002,0.214,11.25798,10.948973,226.33223,15.349684,230.7106,26.64,30.953718,236.8644,47.55544,246.3458,55.44,270,81.43722,260.32947
2023-07-29T17:00:00,23.940529,0.58085537,24.48,12.71,3.03,0,275.01,63.276947,211.73306,0.1,0,61,100,100,100,76,601,1013.3,113,1508,3111,5760,24.36,23.860016,0.214,11.546118,14.021525,228.12213,17.429354,231.70984,29.16,33.70377,246.72105,52.41679,254.0546,53.454845,265.36453,85.55588,263.23383
2023-07-29T18:00:00,23.860529,0.57752204,24.66,12.83,3.11,0,102.35,2.5775223,99.77248,0.3,0,59,100,100,100,68,455,1012.8,109,1504,3108,5756,23.71,23.450012,0.214,12.080013,15.876775,237.0306,22.728518,240.59282,28.44,37.503983,248.60712,46.24424,258.77756,53.067955,265.72055,85.68983,262.5167
2023-07-29T19:00:00,23.82053,0.57585543,24.81,12.53,3.04,0,92.56,4.1197433,88.440254,0.1,0,59,100,100,100,63,393,1013.1,111,1507,3110,5758,23.22,23.130005,0.214,12.050995,15.175612,247.69379,23.006226,249.86371,28.44,37.38457,254.35776,44.03935,261.53873,55.3429,261.3955,72.37432,268.85992
2023-07-29T20:00:00,23.350529,0.55627203,24.21,13.22,2.94,0,87.22,38.03529,49.18471,0,0,60,100,100,100,0,326,1013.1,111,1505,3111,5756,22.98,22.77002,0.214,11.428877,11.435313,241.82141,18.532133,245.9245,24.84,32.048088,255.02713,42.17535,272.93567,64.63679,265.52786,78.28241,266.30862
