timestamp,Basilea Temperature [2 m elevation corrected],Basilea Precipitation Total,Basilea FAO Reference Evapotranspiration [2 m]
20220325T0600,6.4305286,0,0
20220325T0700,6.6705284,0,0.000451803
20220325T0800,7.0505285,0,0.00690309
20220325T0900,7.8805285,0,0.046783734
20220325T1000,9.780529,0,0.13613349
20220325T1100,12.020529,0,0.22827016
20220325T1200,14.190529,0,0.31098476
20220325T1300,15.920529,0,0.37150845
20220325T1400,16.850529,0,0.39410216
20220325T1500,18.22053,0,0.4023956
20220325T1600,18.750528,0,0.35378447
20220325T1700,18.82053,0,0.29093102
20220325T1800,18.70053,0,0.21992236
20220325T1900,18.12053,0,0.14061308
20220325T2000,15.890529,0,0.060478933
20220325T2100,13.200529,0,0.029427914
20220325T2200,11.640529,0,0.021407327
20220325T2300,11.240529,0,0.015225941
20220326T0000,10.890529,0,0
20220326T0100,10.060529,0,0
20220326T0200,9.140529,0,0.002017264
20220326T0300,8.570529,0,0.004198615
20220326T0400,7.5805287,0,0.003571135
20220326T0500,6.540529,0,0.002047556
20220326T0600,5.9705286,0,0.002305662
20220326T0700,5.4405284,0,0.002271665
20220326T0800,5.1105285,0,0.007074575
20220326T0900,5.9705286,0,0.05266399
20220326T1000,7.5205283,0,0.13033931
20220326T1100,9.120529,0,0.20972912
20220326T1200,10.750529,0,0.2790793
20220326T1300,13.720529,0,0.35128528
20220326T1400,15.160529,0,0.38265404
20220326T1500,17.57053,0,0.39658234
20220326T1600,19.990528,0,0.42828563
20220326T1700,19.940529,0,0.3756737
20220326T1800,19.48053,0,0.29420283
20220326T1900,18.690529,0,0.18869999
20220326T2000,16.82053,0,0.09524685
20220326T2100,14.160529,0,0.05903878
20220326T2200,11.630529,0,0.022225471
20220326T2300,10.210529,0,0.006411783
20220327T0000,9.150529,0,0.000551922
20220327T0100,8.0505295,0,0.002532694
20220327T0200,7.3205285,0,0.008320138
20220327T0300,7.2605286,0,0.011711891
20220327T0400,7.0305285,0,0.009146875
20220327T0500,6.5205283,0,0.009771731
20220327T0600,6.0105286,0,0.00794172
20220327T0700,5.4805284,0,0.013836862
20220327T0800,4.6505284,0,0.017312199
20220327T0900,6.0305285,0,0.063709356
20220327T1000,9.590529,0,0.16095719
20220327T1100,12.820529,0,0.26157966
20220327T1200,15.030529,0,0.34322426
20220327T1300,16.90053,0,0.4058425
20220327T1400,17.47053,0,0.42424777
20220327T1500,18.440529,0,0.41755837
20220327T1600,19.010529,0,0.37993196
20220327T1700,19.21053,0,0.30440292
20220327T1800,19.14053,0,0.22068363
20220327T1900,18.510529,0,0.113535196
20220327T2000,17.39053,0,0.025793875
20220327T2100,16.250528,0,0.003511056
20220327T2200,15.250529,0,0.018065045
20220327T2300,13.920529,0,0.025820963
20220328T0000,12.520529,0,0.015717164
20220328T0100,11.530529,0,0.019920897
20220328T0200,11.040529,0,0.02052693
20220328T0300,10.600529,0,0.019713001
20220328T0400,9.870529,0,0.0217394
20220328T0500,8.160529,0,0.017950227
20220328T0600,6.9105287,0,0.014492375
20220328T0700,6.8005285,0,0.020368725
20220328T0800,7.4105287,0,0.025951352
20220328T0900,8.500529,0,0.080398574
20220328T1000,10.980529,0,0.16480196
20220328T1100,13.530529,0,0.25020263
20220328T1200,16.13053,0,0.33681992
20220328T1300,18.81053,0,0.41324514
20220328T1400,19.64053,0,0.43285015
20220328T1500,20.760529,0,0.43980244
20220328T1600,21.010529,0,0.40459388
20220328T1700,21.000528,0,0.34221953
20220328T1800,20.57053,0,0.25926283
20220328T1900,19.80053,0,0.14968988
20220328T2000,18.670528,0,0.03905683
20220328T2100,17.81053,0,0.004315892
20220328T2200,16.860529,0,0.021869237
20220328T2300,15.720529,0,0.038904365
20220329T0000,15.420529,0,0.02776975
20220329T0100,14.610529,0,0.02350667
20220329T0200,13.850529,0,0.020929633
20220329T0300,13.170529,0,0.027901301
20220329T0400,12.350529,0,0.026239056
20220329T0500,11.590529,0,0.016681178
20220329T0600,11.120529,0,0.028416226
20220329T0700,10.910529,0,0.036851697
20220329T0800,11.120529,0,0.052465964
20220329T0900,11.440529,0,0.079509236
20220329T1000,13.870529,0,0.1634068
20220329T1100,16.280529,0,0.25752425
20220329T1200,18.270529,0,0.29520544
20220329T1300,19.410528,0,0.37343264
20220329T1400,18.32053,0,0.30709264
20220329T1500,18.660528,0,0.30958974
20220329T1600,19.170528,0,0.26077795
20220329T1700,19.63053,0,0.2628751
20220329T1800,18.95053,0,0.22037265
20220329T1900,18.45053,0,0.18412447
20220329T2000,17.23053,0,0.11988621
20220329T2100,16.410528,0,0.07463741
20220329T2200,15.630529,0,0.057238623
20220329T2300,15.340529,0,0.02714368
20220330T0000,14.320529,0,0.07329461
20220330T0100,14.130529,0,0.03210475
20220330T0200,13.870529,0,0
20220330T0300,12.450529,0,0.022353427
20220330T0400,11.150529,0,0.002617863
20220330T0500,10.970529,0,0.001069797
20220330T0600,11.470529,0,0.00584033
20220330T0700,11.510529,0,0.03799123
20220330T0800,10.670529,0.3,0.04923023
20220330T0900,11.920529,0,0.08140789
20220330T1000,12.720529,0,0.15331694
20220330T1100,12.750529,0.1,0.16003671
20220330T1200,13.070529,0.1,0.15870528
20220330T1300,13.870529,0,0.24819927
20220330T1400,13.270529,0.1,0.1515821
20220330T1500,13.730529,0.1,0.18725413
20220330T1600,13.990529,0,0.17694515
20220330T1700,13.750529,0,0.187832
20220330T1800,13.010529,0,0.14941812
20220330T1900,12.780529,0,0.114560656
20220330T2000,11.450529,0,0.023512628
20220330T2100,11.020529,0.2,0.000356245
20220330T2200,10.370529,0.2,0.012841246
20220330T2300,9.970529,0.1,0.009210684
20220331T0000,10.230529,0,0.002862346
20220331T0100,9.950529,0,0
20220331T0200,9.410529,0.2,0
20220331T0300,8.810529,0,0
20220331T0400,8.280529,0,0
20220331T0500,7.7505283,0,0
20220331T0600,7.3405285,0.2,0
20220331T0700,7.1805286,0.2,0
20220331T0800,7.4605284,0.1,0.003930797
20220331T0900,8.060529,0.1,0.044977672
20220331T1000,7.9605284,1,0.051796053
20220331T1100,7.6105285,1.8,0.048513852
20220331T1200,9.570529,0.8,0.1614582
20220331T1300,10.640529,0,0.24997799
20220331T1400,11.870529,0,0.16757126
20220331T1500,12.500529,0,0.22810382
20220331T1600,12.0505295,0.1,0.21829534
20220331T1700,11.630529,0,0.1559029
20220331T1800,11.160529,0,0.11845055
20220331T1900,10.360529,0,0.09536683
20220331T2000,9.230529,0.2,0.032513235
20220331T2100,8.750529,1.1,0.008011138
20220331T2200,8.230529,0.5,0.003358514
20220331T2300,8.000528,0.6,0.01529051
20220401T0000,7.4005284,0,0.01814558
20220401T0100,6.7505283,0,0.010410589
20220401T0200,6.3405285,0,0.010459356
20220401T0300,5.6405287,0,0.008395574
20220401T0400,4.2205286,0,0.009715826
20220401T0500,3.5805285,0,0.010199774
20220401T0600,3.6105285,0,0.003673857
20220401T0700,3.6905286,0,0.008618487
20220401T0800,3.5005286,0.1,0.021378316
20220401T0900,3.3805285,0.2,0.034978423
20220401T1000,3.4305286,0.4,0.043915685
20220401T1100,3.5305285,0.6,0.051779076
20220401T1200,3.5605285,0.5,0.06671328
20220401T1300,3.9705286,0.4,0.09068146
20220401T1400,3.4505286,0.7,0.056185607
20220401T1500,3.4605286,0.6,0.060937006
20220401T1600,3.8005285,0.6,0.06485305
20220401T1700,4.040529,0.4,0.05833565
20220401T1800,4.000529,0.7,0.046406616
20220401T1900,3.5705285,1.1,0.03270881
20220401T2000,2.6105285,0.2,0.013936059
20220401T2100,1.8605287,0,0.003428479
20220401T2200,1.2605287,0,0.001577529
20220401T2300,1.0705286,0,0.001499332
20220402T0000,0.8805287,0,0.000529024
20220402T0100,0.8205287,0,0
20220402T0200,0.86052865,0,0
20220402T0300,0.7705287,0,0.000650182
20220402T0400,0.59052867,0.2,0.002062391
20220402T0500,0.79052866,0.3,0.004086331
20220402T0600,0.41052866,0,0.005865817
20220402T0700,0.98052865,0,0.012493199
20220402T0800,0.44052866,0,0.01658521
20220402T0900,1.7205287,0,0.04646005
20220402T1000,2.6605287,0,0.07267286
20220402T1100,2.9205287,0,0.09030307
20220402T1200,2.9505286,0,0.08873278
20220402T1300,3.0005286,0,0.09559546
20220402T1400,4.0105286,0,0.10937782
20220402T1500,3.9705286,0,0.116395675
20220402T1600,3.9005284,0,0.11468313
20220402T1700,3.7305286,0,0.10631685
20220402T1800,3.5105286,0,0.088026375
20220402T1900,3.2505286,0,0.0690645
20220402T2000,2.8305285,0,0.04134621
20220402T2100,2.3405285,0,0.01736028
20220402T2200,1.8605287,0,0.005961279
20220402T2300,1.4905287,0,0.001167141
20220403T0000,1.2005286,0.1,4.25E-05
20220403T0100,1.1105287,0,0
20220403T0200,1.4605286,0.1,0
20220403T0300,2.2705286,0,0
20220403T0400,1.0305287,0,0
20220403T0500,1.0305287,0,0
20220403T0600,0.7705287,0,0
20220403T0700,0.070528656,0,0
20220403T0800,0.14052865,0,0.006341908
20220403T0900,0.93052864,0,0.045995105
20220403T1000,1.9605286,0,0.09280693
20220403T1100,3.8205285,0,0.1403886
20220403T1200,5.5105286,0,0.17307512
20220403T1300,6.6505284,0,0.25286558
20220403T1400,6.6805286,0,0.20288771
20220403T1500,7.3305287,0,0.22199349
20220403T1600,7.5905285,0,0.23559837
20220403T1700,7.7305284,0,0.21482602
20220403T1800,7.5005283,0,0.1742986
20220403T1900,7.1505284,0,0.11531788
20220403T2000,6.4305286,0,0.055998657
20220403T2100,5.790529,0,0.032891355
20220403T2200,5.2505283,0,0.026820926
20220403T2300,4.2605286,0,0.022837162
20220404T0000,1.9505286,0,0.008805117
20220404T0100,0.43052867,0,0.007510981
20220404T0200,-0.009471342,0,0
20220404T0300,-0.33947134,0,0
20220404T0400,-0.56947136,0,3.84E-05
20220404T0500,-0.6094713,0,0
20220404T0600,-0.5394713,0,0
20220404T0700,-0.44947132,0,0
20220404T0800,0.35052866,0,0
20220404T0900,1.9205287,0,0.062301155
20220404T1000,3.5705285,0,0.14086188
20220404T1100,5.8105288,0,0.22062348
20220404T1200,7.3205285,0,0.2833984
20220404T1300,8.410529,0,0.32357726
20220404T1400,8.620529,0,0.32342356
20220404T1500,9.440529,0,0.3265997
20220404T1600,9.860529,0,0.31315354
20220404T1700,10.030529,0,0.28164363
20220404T1800,9.900529,0,0.23745379
20220404T1900,9.320529,0,0.17264307
20220404T2000,8.410529,0,0.091557875
20220404T2100,7.8905287,0,0.079762705
20220404T2200,7.540529,0,0.079166606
20220404T2300,7.2805285,0,0.08803933
20220405T0000,7.1305285,0,0.078035206
20220405T0100,7.0305285,0,0.06862713
20220405T0200,6.9605284,0,0.06619633
20220405T0300,6.9805284,0,0.06716958
20220405T0400,6.8605285,0,0.05796399
20220405T0500,6.790529,0,0.05501894
20220405T0600,6.7805285,0,0.051298115
20220405T0700,6.790529,0,0.04860985
20220405T0800,7.3805285,0,0.07362647
20220405T0900,8.470529,0,0.11122666
20220405T1000,9.600529,0,0.14690188
20220405T1100,10.830529,0,0.16913453
20220405T1200,12.030529,0,0.19916129
20220405T1300,12.630529,0,0.20416915
20220405T1400,12.540529,0,0.22278428
20220405T1500,13.480529,0,0.23620577
20220405T1600,14.0505295,0,0.2737395
20220405T1700,14.170529,0,0.23426613
20220405T1800,14.040529,0,0.19148466
20220405T1900,13.640529,0,0.12824923
20220405T2000,12.420529,0,0.047770284
20220405T2100,11.020529,0,0.016597398
20220405T2200,10.420529,0,0.010115501
20220405T2300,9.930529,0,0.009785778
20220406T0000,9.580529,0,0.006757946
20220406T0100,8.910529,0,0.004463495
20220406T0200,7.2605286,0,0.001647477
20220406T0300,6.2305284,0,0.002976788
20220406T0400,5.8305287,0,0.00356516
20220406T0500,5.6205287,0,0.00196616
20220406T0600,6.6805286,0,0
20220406T0700,7.3105288,0,0
20220406T0800,8.130529,0,0.010934733
20220406T0900,9.790529,0,0.09010489
20220406T1000,11.620529,0,0.17773402
20220406T1100,13.230529,0,0.2590143
20220406T1200,14.3005295,0,0.29318112
20220406T1300,14.640529,0,0.2654524
20220406T1400,14.010529,0,0.18706949
20220406T1500,14.060529,0,0.18898515
20220406T1600,14.650529,0,0.25794646
20220406T1700,14.510529,0,0.27103737
20220406T1800,14.670529,0,0.20973545
20220406T1900,14.5505295,0,0.15886319
20220406T2000,13.610529,0,0.072872646
20220406T2100,12.770529,0,0.059974782
20220406T2200,12.260529,0,0.05508471
20220406T2300,11.610529,0,0.045281667
20220407T0000,10.960529,0,0.043385666
20220407T0100,10.180529,0,0.043903932
20220407T0200,10.200529,0,0.03176355
20220407T0300,9.680529,0,0.04175056
20220407T0400,9.000529,0,0.0445584
20220407T0500,8.950529,0,0.042166915
20220407T0600,8.860529,0,0.04132006
20220407T0700,9.260529,0,0.048821066
20220407T0800,10.080529,0,0.07093775
20220407T0900,10.820529,0,0.11154089
20220407T1000,11.500529,0.1,0.13713753
20220407T1100,13.360529,0,0.2222233
20220407T1200,14.500529,0,0.25497827
20220407T1300,14.060529,0,0.29735795
20220407T1400,14.600529,0,0.30239686
20220407T1500,13.340529,0.2,0.23013003
20220407T1600,12.680529,0.3,0.1985776
20220407T1700,13.710529,0,0.22288227
20220407T1800,14.790529,0,0.22873776
20220407T1900,14.450529,0,0.18325244
20220407T2000,13.790529,0,0.12045743
20220407T2100,13.230529,0,0.09435635
20220407T2200,12.780529,0,0.07228842
20220407T2300,12.040529,0.8,0.056912832
20220408T0000,11.600529,0.1,0.051646955
20220408T0100,11.200529,0.4,0.043924563
20220408T0200,11.130529,0,0.053749394
20220408T0300,10.510529,0.1,0.026625508
20220408T0400,10.360529,0.2,0.033311512
20220408T0500,10.220529,0.1,0.031723015
20220408T0600,9.680529,0.3,0.017447526
20220408T0700,8.030529,1.2,0.002353001
20220408T0800,6.9505286,0.3,0.024785474
20220408T0900,7.2805285,0.2,0.04739646
20220408T1000,7.5305285,0.6,0.068179026
20220408T1100,8.900529,0.5,0.1101117
20220408T1200,10.810529,0.3,0.13264343
20220408T1300,13.420529,0.2,0.17208658
20220408T1400,14.200529,0,0.23275621
20220408T1500,15.0505295,0,0.24179982
20220408T1600,13.130529,0.7,0.16538802
20220408T1700,11.660529,1.4,0.106570736
20220408T1800,12.170529,1.1,0.111096315
20220408T1900,13.060529,0.4,0.10312121
20220408T2000,12.470529,0,0.09031083
20220408T2100,11.620529,0,0.068250895
20220408T2200,12.180529,0,0.078238994
20220408T2300,11.880529,0,0.09777874
20220409T0000,11.250529,0,0.09909867
20220409T0100,10.350529,0,0.08977088
20220409T0200,9.470529,0.2,0.06993424
20220409T0300,9.140529,0.5,0.047398686
20220409T0400,2.4405286,2,0.01631941
20220409T0500,1.2105286,1.5,0.005040731
20220409T0600,1.1605287,2.2,0.004506434
20220409T0700,1.8805287,1.2,0.006396498
20220409T0800,3.0305285,0,0.021753322
20220409T0900,4.1205287,0,0.071026266
20220409T1000,4.8305287,0,0.10742203
20220409T1100,5.3805285,0,0.1467283
20220409T1200,6.1005287,0,0.1665431
20220409T1300,7.2505283,0,0.24886663
20220409T1400,9.220529,0,0.3073729
20220409T1500,9.810529,0,0.28194502
20220409T1600,9.360529,0,0.20900826
20220409T1700,8.960529,0,0.16739659
20220409T1800,7.9805284,0,0.1319402
20220409T1900,7.9405284,0,0.12770842
20220409T2000,7.0805287,0,0.06693373
20220409T2100,5.3505287,0,0.029202415
20220409T2200,4.290529,0,0.018871527
20220409T2300,4.4505286,0,0.019373141
20220410T0000,4.0305285,0,0.017673798
20220410T0100,4.3005285,0,0.016320022
20220410T0200,3.7105286,0,0.011681116
20220410T0300,3.0405285,0,0.008273157
20220410T0400,2.3305285,0,0.005248355
20220410T0500,1.7105286,0,0.006238879
20220410T0600,1.4705287,0,0.009048304
20220410T0700,1.3305286,0,0.006030642
20220410T0800,2.6405284,0,0.021033745
20220410T0900,5.4405284,0,0.08675018
20220410T1000,6.8605285,0,0.15072976
20220410T1100,8.190529,0,0.23722987
20220410T1200,10.010529,0,0.3009438
20220410T1300,11.570529,0,0.36870566
20220410T1400,10.770529,0,0.37300992
20220410T1500,11.370529,0,0.36908016
20220410T1600,11.650529,0,0.33791253
20220410T1700,11.850529,0,0.28340232
20220410T1800,11.8005295,0,0.21611595
20220410T1900,11.390529,0,0.1343222
20220410T2000,10.5505295,0,0.051139493
20220410T2100,9.860529,0,0
20220410T2200,7.9605284,0,0.03698466
20220410T2300,5.790529,0,0.025320623
20220411T0000,4.5905285,0,0.018555278
20220411T0100,3.9305286,0,0.023434844
20220411T0200,3.6605287,0,0.031686205
20220411T0300,3.0005286,0,0.026277294
20220411T0400,3.2905285,0,0.030510359
20220411T0500,3.5805285,0,0.036394533
20220411T0600,3.1905286,0,0.03803002
20220411T0700,2.3005285,0,0.033178106
20220411T0800,3.6105285,0,0.049100667
20220411T0900,6.2805285,0,0.12441172
20220411T1000,8.880529,0,0.20831376
20220411T1100,11.530529,0,0.29369372
20220411T1200,13.560529,0,0.36656192
20220411T1300,15.200529,0,0.4206599
20220411T1400,16.430529,0,0.41988677
20220411T1500,17.70053,0,0.45063162
20220411T1600,18.48053,0,0.43208236
20220411T1700,19.000528,0,0.38232216
20220411T1800,19.190529,0,0.31191093
20220411T1900,18.89053,0,0.21927255
20220411T2000,17.06053,0,0.10636477
20220411T2100,13.760529,0,0.06213282
20220411T2200,11.580529,0,0.037888855
20220411T2300,11.3005295,0,0.05420219
20220412T0000,10.830529,0,0.058126118
20220412T0100,10.890529,0,0.06283907
20220412T0200,10.950529,0,0.06243398
20220412T0300,10.240529,0,0.06294685
20220412T0400,8.340529,0,0.051681213
20220412T0500,7.3505287,0,0.042060576
20220412T0600,6.2805285,0,0.034014463
20220412T0700,6.4005284,0,0.032065824
20220412T0800,8.170529,0,0.055417173
20220412T0900,11.270529,0,0.14461204
20220412T1000,14.010529,0,0.24027634
20220412T1100,16.54053,0,0.33489734
20220412T1200,18.81053,0,0.41799888
20220412T1300,20.64053,0,0.48374447
20220412T1400,21.55053,0,0.49582052
20220412T1500,22.920528,0,0.5123571
20220412T1600,23.72053,0,0.4966179
20220412T1700,24.020529,0,0.4381235
20220412T1800,23.500528,0,0.31394622
20220412T1900,22.47053,0,0.21641088
20220412T2000,20.63053,0,0.12458249
20220412T2100,18.760529,0,0.08232538
20220412T2200,17.500528,0,0.040752914
20220412T2300,16.770529,0,0.018767413
20220413T0000,16.88053,0,0.03225878
20220413T0100,15.960529,0,0.062453557
20220413T0200,15.630529,0,0.06125274
20220413T0300,15.490529,0,0.029324038
20220413T0400,15.540529,0,0.007265346
20220413T0500,15.270529,0,0.009479682
20220413T0600,14.590529,0,0.026005993
20220413T0700,13.740529,0,0.052023362
20220413T0800,13.470529,0,0.04572136
20220413T0900,15.420529,0,0.14966772
20220413T1000,17.23053,0,0.27875245
20220413T1100,18.690529,0,0.35690546
20220413T1200,20.170528,0,0.430506
20220413T1300,21.46053,0,0.47689524
20220413T1400,22.07053,0,0.49623564
20220413T1500,22.610529,0,0.48302212
20220413T1600,23.000528,0,0.44220474
20220413T1700,23.13053,0,0.38283148
20220413T1800,22.95053,0,0.30412993
20220413T1900,22.430529,0,0.20254064
20220413T2000,21.21053,0,0.08849987
20220413T2100,19.610529,0,0.053591743
20220413T2200,18.350529,0,0.0350535
20220413T2300,16.940529,0,0.029013738
20220414T0000,16.29053,0,0.029573457
20220414T0100,16.350529,0,0.028235853
20220414T0200,15.020529,0,0.02000045
20220414T0300,14.810529,0,0.011489807
20220414T0400,15.010529,0,0.007448729
20220414T0500,14.500529,0,0.00590388
20220414T0600,13.830529,0,0.006522335
20220414T0700,13.690529,0,0.01958691
20220414T0800,14.140529,0,0.035195436
20220414T0900,15.430529,0,0.115775906
20220414T1000,15.990529,0,0.15089993
20220414T1100,17.420528,0,0.2066882
20220414T1200,18.260529,0,0.25950053
20220414T1300,17.81053,0.1,0.18015821
20220414T1400,17.47053,0,0.24324748
20220414T1500,17.54053,0,0.19292273
20220414T1600,17.930529,0,0.22569177
20220414T1700,17.88053,0,0.17571883
20220414T1800,18.13053,0,0.1822682
20220414T1900,17.64053,0,0.12841208
20220414T2000,16.70053,0,0.05641719
20220414T2100,15.3005295,0,0.015178265
20220414T2200,14.610529,0,0.004247676
20220414T2300,14.160529,0,0
20220415T0000,13.730529,0,0
20220415T0100,12.980529,0,0
20220415T0200,12.220529,0,0
20220415T0300,11.880529,0,0
20220415T0400,11.740529,0,0
20220415T0500,11.910529,0,0
20220415T0600,11.960529,0,0
20220415T0700,11.850529,0,0.00744089
20220415T0800,12.220529,0,0.022624817
20220415T0900,12.720529,0,0.087119155
20220415T1000,13.790529,0,0.16120134
20220415T1100,15.620529,0,0.27031568
20220415T1200,16.910528,0,0.26725328
20220415T1300,18.37053,0,0.40351886
20220415T1400,17.71053,0,0.24092573
20220415T1500,19.090528,0,0.41542485
20220415T1600,20.020529,0,0.3688875
20220415T1700,20.360529,0,0.35078895
20220415T1800,20.23053,0,0.29225957
20220415T1900,19.72053,0,0.20374852
20220415T2000,18.45053,0,0.093793854
20220415T2100,15.560529,0,0.055191252
20220415T2200,13.680529,0,0.01370446
20220415T2300,12.430529,0,0
20220416T0000,12.390529,0,0.002076613
20220416T0100,12.8005295,0,0
20220416T0200,11.990529,0,0.00143986
20220416T0300,11.190529,0,0
20220416T0400,10.150529,0,0
20220416T0500,8.330529,0,0
20220416T0600,7.3305287,0,0
20220416T0700,7.3805285,0,0.002950973
20220416T0800,7.4805284,0,0.020949751
20220416T0900,8.060529,0,0.07862954
20220416T1000,9.130529,0,0.14009558
20220416T1100,10.630529,0,0.15675937
20220416T1200,13.840529,0,0.33453017
20220416T1300,15.480529,0,0.3827791
20220416T1400,17.170528,0,0.34142083
20220416T1500,17.340528,0,0.40001708
20220416T1600,17.080528,0,0.40340063
20220416T1700,16.90053,0,0.35530072
20220416T1800,16.330528,0,0.29092982
20220416T1900,15.130529,0,0.21770738
20220416T2000,13.330529,0,0.13172206
